#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
35901131|2023-08-21T02:48:59.369000|40.838667|14.120333|2.3|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
35901281|2023-08-21T02:52:41.069000|40.834167|14.1265|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35901351|2023-08-21T03:08:03.759000|40.828833|14.127167|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35901361|2023-08-21T03:09:45.670000|40.835333|14.126333|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35901371|2023-08-21T03:40:53.190000|40.8335|14.122667|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35902591|2023-08-21T07:00:35.119000|40.832167|14.116833|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35913511|2023-08-22T09:39:27.839000|40.824167|14.130167|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
35913621|2023-08-22T09:47:22.230000|40.8235|14.129|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
35928081|2023-08-23T16:30:14.470000|40.831333|14.143833|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
35930351|2023-08-24T01:48:10.609000|40.826833|14.153833|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
35939861|2023-08-25T01:24:09.519000|40.825|14.126167|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
35947721|2023-08-25T23:35:11.329000|40.8315|14.127667|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35963161|2023-08-27T21:14:23.470000|40.801167|14.113667|2.9|SURVEY-INGV-OV#SiSmi||||Md|2.6|--|Campi Flegrei|earthquake
35963171|2023-08-27T21:26:56.220000|40.806|14.111|4.2|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35964681|2023-08-28T02:05:17.789000|40.798667|14.113|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
35986381|2023-08-30T05:06:13.940000|40.8145|14.119167|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
35989281|2023-08-30T12:25:12.579000|40.824167|14.133667|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
35989331|2023-08-30T12:29:10.049000|40.825667|14.135833|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36017531|2023-09-02T23:04:44.819000|40.8255|14.159833|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36017551|2023-09-02T23:07:28.170000|40.831333|14.151667|3.4|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
36017541|2023-09-02T23:07:57.390000|40.8315|14.1435|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36084091|2023-09-07T17:45:28.000000|40.83|14.147|2.5|SURVEY-INGV-OV||||Md|3.8|--|Campi Flegrei|earthquake
36115691|2023-09-12T02:28:50.170000|40.827833|14.140667|2.3|SURVEY-INGV-OV#SiSmi||||Md|2.9|--|Campi Flegrei|earthquake
36118351|2023-09-12T13:50:59.180000|40.804667|14.1115|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36120421|2023-09-12T21:16:53.619000|40.805167|14.104167|3.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36131841|2023-09-14T08:04:13.599000|40.833|14.125833|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36137951|2023-09-15T02:06:48.799000|40.833833|14.133167|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36208111|2023-09-20T03:04:44.410000|40.824833|14.151833|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36208391|2023-09-20T03:32:22.430000|40.826667|14.140167|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36219361|2023-09-20T17:45:06.200000|40.8235|14.144167|2.5|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
36219721|2023-09-20T19:40:43.250000|40.825833|14.141833|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36219731|2023-09-20T19:46:12.509000|40.825833|14.142333|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36220721|2023-09-20T22:54:29.089000|40.817167|14.156167|2.9|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
36236951|2023-09-20T23:47:39.269000|40.812833|14.153|3.6|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36235001|2023-09-21T19:26:23.890000|40.817667|14.154|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36235271|2023-09-21T20:46:37.220000|40.817333|14.158|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36236261|2023-09-21T21:21:38.630000|40.820333|14.141667|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36236871|2023-09-21T22:42:32.250000|40.823667|14.135333|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36236961|2023-09-21T22:46:15.670000|40.820667|14.136333|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36237221|2023-09-21T23:16:32.859000|40.827|14.077833|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36238811|2023-09-22T03:21:06.140000|40.832667|14.139833|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36243651|2023-09-22T09:02:00.109000|40.829|14.142167|1.4|SURVEY-INGV-OV||||Md|3.0|--|Campi Flegrei|earthquake
36252881|2023-09-22T21:46:10.420000|40.823667|14.1175|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
36252861|2023-09-22T21:48:05.049000|40.822833|14.117|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36253181|2023-09-22T23:39:04.400000|40.838|14.142667|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36253921|2023-09-23T01:07:47.980000|40.834667|14.140167|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36254091|2023-09-23T01:12:04.529000|40.811333|14.100167|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
36254081|2023-09-23T01:22:30.130000|40.832833|14.135167|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36254161|2023-09-23T01:45:17.259000|40.833333|14.140833|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36254441|2023-09-23T03:18:56.849000|40.824|14.127333|2.2|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
36254511|2023-09-23T03:52:50.730000|40.8315|14.132333|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36255461|2023-09-23T05:58:44.910000|40.826167|14.092|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36262571|2023-09-23T12:29:56.230000|40.822833|14.129|3.1|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36262881|2023-09-23T12:42:22.640000|40.822833|14.131|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36263141|2023-09-23T13:08:33.430000|40.831333|14.128333|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36263881|2023-09-23T13:50:33.900000|40.825667|14.0975|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36268961|2023-09-24T08:14:06.779000|40.811333|14.084333|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36271171|2023-09-24T11:53:12.799000|40.821667|14.142333|0.5|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
36271181|2023-09-24T11:56:35.039000|40.822|14.140167|0.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36272561|2023-09-24T15:35:01.980000|40.8125|14.157833|3.2|SURVEY-INGV-OV#SiSmi||||Md|2.8|--|Campi Flegrei|earthquake
36272831|2023-09-24T16:33:24.789000|40.827667|14.092|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
36273411|2023-09-24T19:44:20.859000|40.825667|14.142333|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36273421|2023-09-24T19:50:01.569000|40.825333|14.141167|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36274721|2023-09-25T01:51:37.089000|40.836833|14.128|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36279351|2023-09-25T14:34:04.730000|40.836667|14.124667|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
36279491|2023-09-25T14:58:11.029000|40.828667|14.135667|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36279531|2023-09-25T14:58:18.170000|40.824167|14.143|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36280591|2023-09-25T17:29:37.559000|40.825|14.106167|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36280631|2023-09-25T17:29:53.160000|40.838833|14.122833|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36282861|2023-09-26T00:08:27.680000|40.829167|14.141667|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36283381|2023-09-26T01:34:55.640000|40.827333|14.132667|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36284971|2023-09-26T03:06:29.910000|40.8265|14.138167|1.8|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
36285191|2023-09-26T03:07:32.269000|40.8315|14.142|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36285241|2023-09-26T03:07:41.990000|40.818667|14.148833|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36285231|2023-09-26T03:07:48.599000|40.8215|14.151667|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36285411|2023-09-26T03:54:56.789000|40.828833|14.135167|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
36288121|2023-09-26T06:31:43.410000|40.810167|14.0995|4.9|SURVEY-INGV-OV#SiSmi||||Md|2.4|--|Campi Flegrei|earthquake
36288351|2023-09-26T06:50:20.710000|40.828833|14.131667|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36288401|2023-09-26T07:10:29.700000|40.804167|14.106667|3.0|SURVEY-INGV-OV||||Md|3.2|--|Campi Flegrei|earthquake
36289481|2023-09-26T07:14:13.509000|40.804667|14.1|4.2|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36291421|2023-09-26T09:25:47.190000|40.802667|14.109|4.0|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36295691|2023-09-26T13:55:16.309000|40.8245|14.136333|0.8|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
36297381|2023-09-26T17:32:11.470000|40.824167|14.133333|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36298011|2023-09-26T20:07:30.509000|40.819833|14.147|0.5|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36298281|2023-09-26T20:49:14.920000|40.820333|14.147333|0.5|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
36298321|2023-09-26T20:53:13.839000|40.835333|14.140833|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36298561|2023-09-26T21:36:38.609000|40.818333|14.158167|2.7|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
36298831|2023-09-26T22:30:20.990000|40.817667|14.156333|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36299041|2023-09-26T23:51:38.839000|40.819|14.157333|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36299061|2023-09-27T00:04:09.000000|40.818167|14.157333|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36299321|2023-09-27T01:35:34.359000|40.817167|14.156|2.9|SURVEY-INGV-OV||||Md|4.2|--|Campi Flegrei|earthquake
36302021|2023-09-27T08:45:27.359000|40.8185|14.142333|0.4|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
36302331|2023-09-27T09:16:18.039000|40.818|14.143833|0.2|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
36302761|2023-09-27T10:07:21.490000|40.825167|14.146333|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36302751|2023-09-27T10:08:04.410000|40.8275|14.143667|0.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36308421|2023-09-27T19:57:10.059000|40.8165|14.140167|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36308771|2023-09-27T19:57:58.829000|40.824333|14.1465|0.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36308741|2023-09-27T19:59:35.549000|40.825333|14.1505|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36308511|2023-09-27T20:25:37.009000|40.826833|14.134|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
36308581|2023-09-27T20:30:12.670000|40.8265|14.135167|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36308591|2023-09-27T20:45:36.109000|40.825167|14.149|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36308571|2023-09-27T21:00:25.460000|40.817167|14.137667|1.3|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
36309111|2023-09-27T22:24:41.430000|40.823167|14.150333|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36309351|2023-09-27T23:14:30.299000|40.822833|14.125833|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36312401|2023-09-28T08:49:52.109000|40.828667|14.1365|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36312311|2023-09-28T08:50:46.710000|40.8255|14.153333|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36315341|2023-09-28T14:42:03.250000|40.829|14.135833|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
36315121|2023-09-28T14:51:52.339000|40.828333|14.145667|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36318421|2023-09-28T18:01:26.839000|40.812|14.101333|4.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36318751|2023-09-28T18:38:22.829000|40.822667|14.1355|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
36322011|2023-09-29T00:20:39.539000|40.823167|14.134333|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
36322001|2023-09-29T00:28:24.460000|40.838|14.1215|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36329141|2023-09-29T09:54:18.940000|40.824167|14.144667|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36329151|2023-09-29T09:56:38.400000|40.825333|14.1625|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36334801|2023-09-29T20:04:28.319000|40.833|14.136333|2.8|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
36335031|2023-09-29T20:53:59.720000|40.834333|14.129167|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36335511|2023-09-29T21:25:07.059000|40.841667|14.117833|3.4|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36335581|2023-09-29T21:35:27.210000|40.833667|14.116333|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36335801|2023-09-29T21:57:58.359000|40.827833|14.130167|2.6|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
36336881|2023-09-30T01:46:48.630000|40.806167|14.112833|5.1|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
36347391|2023-10-01T01:15:29.470000|40.8025|14.122833|4.1|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
36347421|2023-10-01T01:18:54.900000|40.831333|14.151667|0.5|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36348431|2023-10-01T04:42:34.549000|40.810167|14.091833|4.9|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
36348911|2023-10-01T06:22:00.920000|40.803|14.100167|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36352871|2023-10-01T13:33:09.009000|40.833333|14.138833|2.5|SURVEY-INGV-OV#SiSmi||||Md|2.9|--|Campi Flegrei|earthquake
36353141|2023-10-01T13:55:37.630000|40.833167|14.126667|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36356591|2023-10-01T20:29:15.849000|40.830667|14.136667|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36357261|2023-10-01T23:54:40.660000|40.831333|14.145667|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36357521|2023-10-02T01:10:48.740000|40.816333|14.149|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36357531|2023-10-02T01:15:06.410000|40.829167|14.1375|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36360351|2023-10-02T08:15:16.109000|40.831333|14.1415|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36361161|2023-10-02T09:05:38.509000|40.831333|14.1425|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36361171|2023-10-02T09:07:29.440000|40.831333|14.147833|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36365471|2023-10-02T18:53:29.940000|40.8315|14.133833|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
36365741|2023-10-02T20:08:26.650000|40.830167|14.1495|2.6|SURVEY-INGV-OV||||Md|4.0|--|Campi Flegrei|earthquake
36366571|2023-10-03T00:27:22.990000|40.821|14.1385|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36366961|2023-10-03T01:53:44.920000|40.824667|14.140833|0.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36367171|2023-10-03T02:15:24.849000|40.82|14.14|0.9|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
36381721|2023-10-04T08:18:29.609000|40.8225|14.139833|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
36382041|2023-10-04T08:46:54.990000|40.830833|14.135|2.8|SURVEY-INGV-OV#SiSmi||||Md|2.6|--|Campi Flegrei|earthquake
36420121|2023-10-08T02:18:45.779000|40.8345|14.114|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36431911|2023-10-09T03:13:00.079000|40.810667|14.109667|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36432341|2023-10-09T07:16:48.779000|40.8385|14.1345|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36432371|2023-10-09T07:26:54.859000|40.836333|14.144167|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36450441|2023-10-11T09:20:28.940000|40.827333|14.140167|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36452601|2023-10-11T13:56:54.759000|40.824667|14.085333|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36463761|2023-10-12T21:05:27.859000|40.824667|14.139833|0.7|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
36484541|2023-10-14T16:49:45.500000|40.826667|14.135333|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36493851|2023-10-15T14:18:59.799000|40.832833|14.129833|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36495931|2023-10-15T17:57:58.410000|40.8385|14.115167|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
36499161|2023-10-16T10:36:21.190000|40.826833|14.142333|1.9|SURVEY-INGV-OV||||Md|3.6|--|Campi Flegrei|earthquake
36510951|2023-10-17T21:19:19.339000|40.83|14.137833|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
36520181|2023-10-19T01:11:02.829000|40.8295|14.113667|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36520821|2023-10-19T04:00:38.210000|40.826|14.146|2.4|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
36520871|2023-10-19T04:00:45.289000|40.827167|14.1435|2.7|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
36520771|2023-10-19T04:01:06.819000|40.8255|14.137167|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36520981|2023-10-19T04:01:12.990000|40.824667|14.1435|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36520991|2023-10-19T04:01:30.569000|40.8265|14.147333|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36521131|2023-10-19T04:01:51.089000|40.826333|14.140333|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36520801|2023-10-19T04:02:48.940000|40.827833|14.142167|2.1|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
36520811|2023-10-19T04:05:36.990000|40.824667|14.138|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36529181|2023-10-19T16:08:48.119000|40.825333|14.153|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36559121|2023-10-21T15:55:06.990000|40.819|14.102667|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36560281|2023-10-21T22:16:36.890000|40.822333|14.153333|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36565471|2023-10-22T17:02:59.769000|40.816333|14.1255|1.9|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36603661|2023-10-25T18:44:20.880000|40.828833|14.140167|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36605511|2023-10-26T03:55:11.579000|40.812|14.1205|3.5|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36609981|2023-10-26T11:17:47.680000|40.818667|14.16|2.8|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
36613631|2023-10-26T20:13:48.440000|40.820333|14.1525|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36614161|2023-10-26T21:24:08.900000|40.823667|14.167167|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
36624321|2023-10-27T07:47:18.410000|40.833833|14.1375|3.1|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36692381|2023-10-31T14:06:39.539000|40.825|14.092|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36697331|2023-11-01T08:28:40.759000|40.834833|14.124667|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36701841|2023-11-02T00:01:38.980000|40.832167|14.130167|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36701861|2023-11-02T00:01:43.920000|40.827667|14.136833|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36748281|2023-11-03T13:52:12.440000|40.8315|14.140167|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36755891|2023-11-04T14:14:09.589000|40.816|14.156667|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
36758731|2023-11-04T20:07:55.589000|40.8405|14.116833|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
36794721|2023-11-06T02:15:00.619000|40.839167|14.119|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36833201|2023-11-10T17:51:58.279000|40.826667|14.1415|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36846841|2023-11-11T19:15:55.849000|40.8335|14.137667|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36944171|2023-11-23T03:59:44.069000|40.8275|14.140333|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
